,X,National.Reference,LIMS.number,CB.18,CB.28,CB.31,CB.44,CB.47,CB.49,CB.52,CB.66,CB.101,CB.105,CB.110,CB.118,CB.128,CB.138,CB.141,CB.149,CB.151,CB.153,CB.156,CB.158,CB.170,CB.180,CB.183,CB.187,CB.194,LIPID,HCB,AHCH,BHCH,GHCH,DIELDRIN,PPDDE,PPTDE,PPDDT,BDE.17,BDE.28,BDE.47,BDE.66,BDE.85,BDE.99,BDE.100,BDE.138,BDE.153,BDE.154,BDE.183,A.HBCD,B.HBCD,G.HBCD,Tissue,source,Class,Event,Species..scientific.,Species..common.,Species.Uncertain,Date.Found,Date.Certainty,Year,Location,Local.Authority,Region,Country,Grid.Ref,Easting,Northing,Latitude,Longitude,Sex,Length,Length.Uncertain,Euthanased,Stranding.Type,Condition.Found...Stranding.Outcome,Stranding.data.Stage,Sent.for.PM,Project,PM.Number,Histology.Number,Age.Group,PM.Date,Condition.at.PM,Frozen,Pathologist,Cause.of.Death,Cause.of.Death.Category,Cause.of.Death.Class,Live.Stranding..diagnosed.,PM.Summary,Age..yr.,Body.Weight..kg.,Length..PM...cm.,Girth..cm.,Dorsal.Blubber..mm.,Lateral.Blubber..mm.,Ventral.Blubber..mm.,Heart.Weight..g.,L.Testis..g.,R.Testis..g.,NMS.No,M.Ref,na_count,Lateral.Blubber..mm..1,Total_DDT,TotalCBs,TotalPBDEs,Speciescode,Date.found3,NOD,Rel.body.wt,resm4,Areaau,AreaAU2
181,74,SW1997/102,1998/07477,0.155844156,0.075324675,0,0.168831169,0.337662338,0.441558442,1.87012987,0.311688312,2.597402597,0.831168831,0.701298701,2.857142857,0.883116883,5.454545455,0.223376623,4.155844156,1.168831169,6.753246753,0.150649351,0.311688312,0.493506494,1.116883117,0.38961039,1.61038961,0.046753247,38.5,1.636363636,0.153246753,NA,1.168831169,7.532467532,7.792207792,3.896103896,1.454545455,NA,0.184415584,10.66493506,0.181818182,0.002597403,2.01038961,1.262337662,0.002597403,0.122077922,0.002597403,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,03/07/1997,exact,1997,Hunstanton,Norfolk,East coast,England,TF67004100,567000,341000,52.94005619,0.485449795,F,84,FALSE,TRUE,live stranded,freshly dead (code 2a),verified,TRUE,EW,XT466/97,466/97,juvenile,08/07/1997,freshly dead (code 2a),FALSE,Paul Jepson,live stranding,Live Stranding,Others,FALSE,,0,10,84,53,13,13,13,NA,NA,NA,NA,,7,NA,13.14285714,33.10649351,NA,HP,03/07/1997,2740,-0.08633108,0.925870932,Greater North Sea,Southern North Sea
182,75,SW1997/103,1998/07478,0.118421053,0.057894737,0,0.142105263,0.447368421,0.215789474,1.447368421,2.631578947,1.263157895,2.473684211,0.526315789,4.210526316,1.657894737,13.15789474,0.2,6.842105263,2,19.21052632,1.026315789,0.631578947,2.894736842,6.052631579,1.736842105,6.578947368,0.473684211,38,0.578947368,0.05,NA,0.605263158,3.684210526,3.421052632,1.578947368,1.289473684,NA,0.002631579,0.797368421,0.047368421,0.002631579,0.176315789,0.173684211,0.065789474,0.078947368,0.002631579,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,03/07/1997,exact,1997,Thurlestone sands,Devon,South-west,England,SX67504150,267500,41500,50.25797885,-3.859029355,F,117,FALSE,FALSE,dead stranded,freshly dead (code 2a),verified,TRUE,EW,XT464/97,464/97,juvenile,07/07/1997,freshly dead (code 2a),FALSE,Paul Jepson,"pneumonia, parasitic, bacterial and fungal","Pneumonia, Bacterial and Mycotic",Infectious Disease,FALSE,,1,24,117,73,15,12,15,NA,NA,NA,NA,,7,NA,6.289473684,75.99736842,NA,HP,03/07/1997,2740,-0.039070962,1.529038079,Celtic Sea,Channel
183,76,SW1997/111,1998/07479,0.06,0.015555556,0,0.035555556,0.175555556,0.102222222,0.755555556,1.088888889,0.666666667,0.955555556,0.122222222,0.977777778,0.622222222,4,0.055555556,2.222222222,0.688888889,5.111111111,0.355555556,0.244444444,0.666666667,1.533333333,0.555555556,1.733333333,0.122222222,45,0.622222222,0.062222222,NA,0.333333333,2.444444444,4.444444444,3.333333333,1.577777778,NA,0.066666667,5.128888889,0.08,0.002222222,1.682222222,1.277777778,0.002222222,0.215555556,0.002222222,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,10/07/1997,exact,1997,BYCATCH 8km off Ulrome,East Riding of Yorkshire,East coast,England,TA24835668,524830,456680,53.99086773,-0.095763861,F,126,FALSE,FALSE,entangled,freshly dead (code 2a),verified,TRUE,EW,XT488/97,488/97,juvenile,14/07/1997,freshly dead (code 2a),FALSE,Paul Jepson,"physical trauma, by-catch (known)",Bycatch (known),Trauma,FALSE,,1,37,126,84,18,15,21,NA,NA,NA,NA,,7,NA,9.355555556,22.86666667,NA,HP,10/07/1997,2747,0.208564391,1.058526276,Greater North Sea,Southern North Sea
184,77,SW1997/113,1998/07480,0.104,0.072,0,0.12,0.292,0.32,0.8,0.4,1.88,1.12,0.6,3.32,1.52,7.6,0.388,3,0.84,9.6,0.3,0.52,1.8,3.64,1.16,2.6,0.344,25,0.64,0.068,NA,0.3,3.64,3.84,4,1.04,NA,0.056,2.892,0.084,0.004,0.576,0.736,0.004,0.08,0.004,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,13/07/1997,exact,1997,Pembrey Country Park,Carmarthenshire,West coast,Wales,SN37000300,237000,203000,51.7015756,-4.359072503,F,78,FALSE,FALSE,dead stranded,freshly dead (code 2a),verified,TRUE,EW,S1971,H11/99,juvenile,23/07/1997,freshly dead (code 2a),FALSE,John Baker,starvation/hypothermia (neonate),Starvation (neonate),Others,FALSE,,0,14,78,44,6,6,7,160,NA,NA,NA,,7,NA,8.88,42.34,NA,HP,13/07/1997,2750,0.435369886,1.704614113,Celtic Sea,Irish and Celtic
185,82,SW1997/135F,2001/03609,0.083333333,0,0,0,0,0,0.222222222,0,0.144444444,0,0,0.255555556,0.101111111,0.144444444,0,0.655555556,0.211111111,2,0,0.056666667,0.188888889,0.466666667,0.144444444,0.522222222,0,90,0.388888889,0.058888889,NA,0.075555556,1.333333333,2.111111111,0.544444444,0.411111111,NA,0.001111111,0.2,0.001111111,0.001111111,0.097777778,0.052222222,0.001111111,0.015555556,0.023333333,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,21/08/1997,exact,1997,Minches,Western Isles,Western Isles,Scotland,NG45108610,145100,886100,57.79207844,-6.289681209,M,121,FALSE,FALSE,entangled,freshly dead (code 2a),verified,TRUE,S,M1915/97,,juvenile,,freshly dead (code 2a),FALSE,Tony Patterson,"physical trauma, by-catch (known)",Bycatch (known),Trauma,FALSE,,2,30,121,80,17,18,18,NA,NA,NA,NA,M1915/97,7,NA,3.066666667,5.196666667,NA,HP,21/08/1997,2789,0.100049752,0.305261247,Western Scotland AU,Western Scotland AA
186,84,SW1997/138,1998/07482,0.195,0.03,0,0.12,0.575,0.3,2.75,3,1.85,3,0.4,3.75,2.75,21.25,0.325,7.75,2.225,30,1.65,1.35,3.75,8.75,3,7.25,0.725,40,1.875,0.0825,NA,0.575,9,8.75,5.5,3.25,NA,0.0025,3.16,0.0025,0.0025,0.775,0.91,0.0025,0.155,0.0025,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,07/09/1997,exact,1997,Squires Gate (nr Blackpool),Lancashire,West coast,England,SD30303160,330300,431600,53.77584662,-3.057764278,F,118,FALSE,FALSE,dead stranded,freshly dead (code 2a),verified,TRUE,EW,XT673/97,673/97,juvenile,10/09/1997,slight decomposition (code 2b),FALSE,Paul Jepson,"parasitism (multiple sites, heavy), pneumonia (parasitic)","Pneumonia, Parasitic",Infectious Disease,FALSE,,1,20,118,68,13,11,12,NA,NA,NA,NA,,7,NA,17.5,106.745,NA,HP,07/09/1997,2806,-0.242664511,2.139499889,Irish Sea,Irish and Celtic
187,85,SW1997/141,1998/07483,0.05060241,0.019277108,0,0.043373494,0.096385542,0.086746988,0.457831325,0.722891566,0.698795181,0.212048193,0.127710843,0.698795181,0.337349398,2.265060241,0.062650602,1.204819277,0.409638554,2.65060241,0.13253012,0.108433735,0.265060241,0.554216867,0.195180723,0.819277108,0.036144578,41.5,0.457831325,0.069879518,NA,0.313253012,3.13253012,2.65060241,1.012048193,0.86746988,NA,0.069879518,3,0.115662651,0.002409639,1.737349398,0.780722892,0.002409639,0.13253012,0.002409639,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,10/09/1997,exact,1997,ca7.75 miles NE of Whitby,North Yorkshire,East coast,England,NZ98362107,498360,521070,54.57513997,-0.478198975,M,128,FALSE,FALSE,entangled,freshly dead (code 2a),verified,TRUE,EW,XT678/97,678/97,juvenile,15/09/1997,freshly dead (code 2a),FALSE,Paul Jepson,"physical trauma, by-catch (known)",Bycatch (known),Trauma,FALSE,,2,38,128,89,20,19,19,NA,28,26,NA,,7,NA,4.530120482,12.25542169,NA,HP,10/09/1997,2809,0.195870501,0.638863837,Greater North Sea,Northern North Sea
188,87,SW1997/142B,1998/07485,0.031818182,0.006818182,0.009090909,0.015909091,0.102272727,0.056818182,0.568181818,0.013636364,0.477272727,0.2,0.072727273,0.590909091,0.340909091,2.727272727,0.034090909,1.704545455,0.522727273,3.181818182,0.138636364,0.129545455,0.295454545,0.681818182,0.25,1.090909091,0.043181818,44,0.409090909,0.061363636,NA,0.25,2.727272727,2.954545455,1.454545455,1.068181818,NA,0.052272727,3.143181818,0.065909091,0.002272727,1.211363636,0.665909091,0.002272727,0.177272727,0.002272727,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,11/09/1997,exact,1997,ca11.75 miles NE of Kettle Ness,North Yorkshire,East coast,England,NZ98682742,498680,527420,54.6321299,-0.471113271,F,132,FALSE,FALSE,entangled,freshly dead (code 2a),verified,TRUE,EW,XT680/97,680/97,juvenile,17/09/1997,freshly dead (code 2a),FALSE,Paul Jepson,"physical trauma, by-catch (known)",Bycatch (known),Trauma,FALSE,,5,36,132,83,19,17,20,NA,NA,NA,NA,,7,NA,5.477272727,13.28636364,NA,HP,11/09/1997,2810,0.064891241,0.459103304,Greater North Sea,Northern North Sea
189,89,SW1997/152,1998/07486,0.105714286,0.014285714,0,0.057142857,0.714285714,0.28,4,0.16,2.114285714,1.314285714,1.257142857,4.285714286,2.371428571,23.42857143,0.18,13.42857143,3.428571429,37.14285714,1.285714286,1.314285714,3.428571429,6.857142857,2.514285714,8.285714286,0.428571429,35,1.657142857,0.085714286,NA,1.314285714,12.28571429,14.85714286,6.571428571,4,NA,0.002857143,6.268571429,0.002857143,0.002857143,1.422857143,1.188571429,0.002857143,0.002857143,0.002857143,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,07/10/1997,exact,1997,Seasalter (nr Whitstable),Kent,East coast,England,TR09506550,609500,165500,51.34939771,1.008865423,F,107,FALSE,TRUE,live stranded,freshly dead (code 2a),verified,TRUE,EW,XT784/97,784/97,juvenile,09/10/1997,freshly dead (code 2a),FALSE,Paul Jepson,generalised bacterial infection (Morganella morgani),Generalised Bacterial Infection,Infectious Disease,FALSE,,2,19,107,68,13,11,13,NA,NA,NA,NA,,7,NA,25.42857143,118.3971429,NA,HP,07/10/1997,2836,-0.049372734,1.992122638,Greater North Sea,Southern North Sea
190,91,SW1997/173,1998/07487,0.037362637,0.010989011,0,0.09010989,0.373626374,0.134065934,1.604395604,1.956043956,0.879120879,0.593406593,0.21978022,3.296703297,1.208791209,11.20879121,0.12967033,6.153846154,2,16.04395604,0.571428571,0.549450549,1.758241758,3.956043956,1.252747253,4.615384615,0.21978022,45.5,0.615384615,0.057142857,NA,0.351648352,3.736263736,4.835164835,2.087912088,2.417582418,NA,0.035164835,0.716483516,0.046153846,0.002197802,0.228571429,0.142857143,0.002197802,0.063736264,0.002197802,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,24/11/1997,exact,1997,Sidmouth (town beach),Devon,South-west,England,SY12508710,312500,87100,50.67639781,-3.238522073,M,137,FALSE,FALSE,dead stranded,freshly dead (code 2a),verified,TRUE,EW,XT175/98,175/98,juvenile,17/03/1998,freshly dead (code 2a),TRUE,Paul Jepson,not established,Not Established,Others,FALSE,,2,31,137,75,17,15,15,NA,25,25,NA,,7,NA,9.340659341,58.86373626,NA,HP,24/11/1997,2884,-0.177567331,1.284776122,Celtic Sea,Channel
191,98,SW1998/4,1998/07491,0.075609756,0.014634146,0,0.029268293,0.207317073,0.107317073,1.243902439,1.243902439,0.731707317,0.414634146,0.085365854,1.048780488,0.512195122,4.146341463,0.048780488,2.682926829,0.804878049,5.12195122,0.187804878,0.229268293,0.414634146,0.902439024,0.365853659,1.43902439,0.041463415,41,0.829268293,0.12195122,NA,0.634146341,5.365853659,5.12195122,2.073170732,1.951219512,NA,0.092682927,6.980487805,0.109756098,0.002439024,2.819512195,1.546341463,0.002439024,0.143902439,0.002439024,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,09/01/1998,exact,1998,"North End, Mablethorpe",Lincolnshire,East coast,England,TF50108690,550100,386900,53.35737214,0.255664795,F,100,FALSE,FALSE,dead stranded,freshly dead (code 2a),verified,TRUE,EW,XT074/98,074/98,juvenile,12/01/1998,freshly dead (code 2a),FALSE,Paul Jepson,live stranding,Live Stranding,Others,TRUE,,0,19,100,68,16,16,16,NA,NA,NA,NA,,7,NA,9.146341463,22.1,NA,HP,09/01/1998,2930,0.119736271,0.8213304,Greater North Sea,Southern North Sea
192,105,SW1998/50,1998/07492,0.11827957,0.017204301,0.109677419,0.032258065,0.103225806,0.094623656,0.301075269,0.068817204,0.774193548,0.322580645,0.169892473,1.247311828,0.580645161,4.301075269,0.178494624,2.150537634,0.688172043,5.591397849,0.322580645,0.258064516,0.946236559,2.150537634,0.709677419,2.365591398,0.191397849,46.5,0.210752688,0.038709677,NA,0.279569892,0.88172043,1.720430108,0.666666667,0.688172043,NA,0.034408602,1.341935484,0.04516129,0.040860215,0.223655914,0.234408602,0.002150538,0.062365591,0.002150538,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,13/03/1998,exact,1998,Westward Ho! beach,Devon,South-west,England,SS43203000,243200,130000,51.04738346,-4.237198253,F,131,FALSE,FALSE,dead stranded,freshly dead (code 2a),verified,TRUE,EW,XT173/98,173/98,juvenile,16/03/1998,freshly dead (code 2a),FALSE,Paul Jepson,live stranding,Live Stranding,Others,TRUE,,0,36,131,82,22,30,24,NA,NA,NA,NA,,7,NA,3.075268817,23.79354839,NA,HP,13/03/1998,2993,0.083898511,0.633034857,Celtic Sea,Irish and Celtic
193,108,SW1998/75,1998/07494,0.032323232,0.03030303,0,0.028282828,0.090909091,0.092929293,0.383838384,0.626262626,0.585858586,0.193939394,0.119191919,0.707070707,0.262626263,1.858585859,0.050505051,1.131313131,0.383838384,2.222222222,0.121212121,0.086868687,0.242424242,0.464646465,0.155555556,0.727272727,0.034343434,49.5,0.424242424,0.119191919,NA,0.828282828,1.838383838,1.676767677,0.646464646,0.626262626,NA,0.038383838,0.676767677,0.022222222,0.002020202,0.339393939,0.165656566,0.002020202,0.038383838,0.002020202,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,20/04/1998,exact,1998,"1 mile east of Cromer Point, north of Scarborough",North Yorkshire,East coast,England,TA04729333,504720,493330,54.32463393,-0.389653196,F,114,FALSE,FALSE,dead stranded,freshly dead (code 2a),verified,TRUE,EW,XT290/98,290/98,juvenile,23/04/1998,slight decomposition (code 2b),FALSE,Paul Jepson,"physical trauma, by-catch",Bycatch,Trauma,FALSE,,0,24,114,75,32,28,26,NA,NA,NA,NA,,7,NA,2.949494949,10.63232323,NA,HP,20/04/1998,3031,0.025853313,0.144654611,Greater North Sea,Northern North Sea
194,110,SW1998/97,1998/07496,0.064102564,0.061538462,0,0.151282051,0.282051282,0.333333333,1,1.564102564,1.820512821,0.717948718,0.435897436,3.58974359,1.153846154,6.923076923,0.307692308,3.846153846,1.230769231,8.717948718,0.217948718,0.384615385,1.41025641,2.820512821,0.820512821,3.076923077,0.194871795,39,0.794871795,0.11025641,NA,0.692307692,2.564102564,3.333333333,1.358974359,1.692307692,NA,0.066666667,2.402564103,0.038461538,0.035897436,0.382051282,0.258974359,0.028205128,0.051282051,0.002564103,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,21/05/1998,exact,1998,Caldy Island,Pembrokeshire,West coast,Wales,SS13709690,213700,196900,51.6395328,-4.692659816,F,133,FALSE,FALSE,live stranded,freshly dead (code 2a),verified,TRUE,EW,XT431/98,431/98,juvenile,16/06/1998,slight decomposition (code 2b),TRUE,Paul Jepson,starvation,Starvation,Others,FALSE,,0,27,133,70,10,9,10,NA,NA,NA,NA,,7,NA,6.384615385,41.12564103,NA,HP,21/05/1998,3062,-0.24165465,0.914182588,Celtic Sea,Irish and Celtic
195,113,SW1998/116,1998/07498,0.032941176,0.051764706,0,0.044705882,0.084705882,0.110588235,0.282352941,0.494117647,0.494117647,0.282352941,0.225882353,0.752941176,0.305882353,1.764705882,0.089411765,0.847058824,0.225882353,2.164705882,0.157647059,0.122352941,0.352941176,0.8,0.228235294,0.729411765,0.070588235,42.5,0.235294118,0.028235294,NA,0.221176471,1.035294118,0.988235294,0.941176471,0.258823529,NA,0.047058824,1.063529412,0.018823529,0.002352941,0.397647059,0.228235294,0.002352941,0.042352941,0.002352941,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,28/06/1998,exact,1998,Borth,Ceredigion,West coast,Wales,SN60509230,260500,292300,52.51035019,-4.055798796,M,77,FALSE,FALSE,dead stranded,freshly dead (code 2a),verified,TRUE,EW,XT591/98,591/98,juvenile,06/07/1998,freshly dead (code 2a),FALSE,Paul Jepson,live stranding,Live Stranding,Others,TRUE,,0,8,77,49,14,14,16,NA,3,3,NA,,7,NA,2.188235294,10.71529412,NA,HP,28/06/1998,3100,-0.091994564,-0.029068276,Irish Sea,Irish and Celtic
196,115,SW1998/127,1998/07499,0.060526316,0.039473684,0,0.071052632,0.289473684,0.186842105,1.315789474,1.842105263,1.289473684,0.447368421,0.394736842,1.973684211,0.789473684,6.052631579,0.128947368,3.684210526,1,7.894736842,0.368421053,0.394736842,0.763157895,1.605263158,0.526315789,1.684210526,0.084210526,38,0.842105263,0.05,NA,0.552631579,4.736842105,5.263157895,2.578947368,1.105263158,NA,0.078947368,5.273684211,0.071052632,0.002631579,1.207894737,1.086842105,0.002631579,0.126315789,0.002631579,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,04/07/1998,exact,1998,Corton beach,Suffolk,East coast,England,TM54009700,654000,297000,52.51122793,1.74373167,M,82,FALSE,FALSE,dead stranded,moderate decomposition (code 3),verified,TRUE,EW,XT644/98,644/98,juvenile,14/07/1998,freshly dead (code 2a),TRUE,Paul Jepson,live stranding,Live Stranding,Others,TRUE,,0,11,82,55,14,16,16,NA,4,4,NA,,7,NA,8.947368421,32.88684211,NA,HP,04/07/1998,3106,0.069209582,1.118402217,Greater North Sea,Southern North Sea
197,117,SW1998/139,1998/07501,0.0375,0.07,0,0.0625,0.1375,0.1675,0.6,1.025,0.9,0.4,0.1925,1.25,0.475,3.25,0.0675,1.75,0.55,4,0.205,0.1775,0.5,1,0.3,1.2,0.0675,40,0.6,0.0875,NA,0.55,2.75,3.5,1.1,0.825,NA,0.1425,5.7925,0.1,0.0025,0.815,0.9375,0.035,0.105,0.0025,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,23/07/1998,exact,1998,Snettisham,Norfolk,East coast,England,TF64803400,564800,334000,52.87786129,0.449189288,M,84,FALSE,FALSE,live stranded,freshly dead (code 2a),verified,TRUE,EW,XT690/98,690/98,juvenile,27/07/1998,freshly dead (code 2a),FALSE,Paul Jepson,starvation/hypothermia (neonate),Starvation (neonate),Others,FALSE,,0,9,84,51,13,13,13,NA,3,3,NA,,7,NA,5.425,18.385,NA,HP,23/07/1998,3125,-0.191691596,0.33253714,Greater North Sea,Southern North Sea
198,118,SW1998/145,1998/07502,0.06875,0.078125,0,0.15,0.278125,0.34375,1.03125,1.78125,2.375,0.9375,1,3,1.09375,6.5625,0.375,3.75,1.15625,7.8125,0.46875,0.40625,1.0625,2.15625,0.6875,2.28125,0.146875,32,0.6875,0.109375,NA,0.78125,3.125,6.25,2.78125,1.625,NA,0.203125,9.853125,0.24375,0.003125,1.865625,1.878125,0.003125,0.1625,0.003125,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,02/08/1998,exact,1998,Greatstone on Sea,Kent,East coast,England,TR08502300,608500,123000,50.96807975,0.969894298,M,84,FALSE,FALSE,live stranded,freshly dead (code 2a),verified,TRUE,EW,XT707/98,707/98,juvenile,04/08/1998,freshly dead (code 2a),FALSE,Paul Jepson,starvation/hypothermia (neonate),Starvation (neonate),Others,FALSE,,0,9,84,51,7,9,8,NA,3,3,NA,,7,NA,10.65625,39.003125,NA,HP,02/08/1998,3135,-0.191691596,0.787840381,Greater North Sea,Channel
199,120,SW1998/167A,1998/07503,0.081081081,0.048648649,0,0.191891892,0.540540541,0.189189189,2.972972973,4.324324324,1.405405405,1.378378378,0.864864865,5.135135135,2.594594595,18.37837838,0.172972973,8.648648649,2.702702703,24.59459459,1.351351351,0.945945946,2.972972973,6.216216216,2,7.297297297,0.459459459,37,1.351351351,0.062162162,NA,0.72972973,7.567567568,6.756756757,3.783783784,2.594594595,NA,0.054054054,2.683783784,0.078378378,0.002702703,0.618918919,0.532432432,0.002702703,0.094594595,0.002702703,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,09/09/1998,exact,1998,"off Hurst, nr Lymington",Hampshire,Channel,England,SZ31008900,431000,89000,50.69923957,-1.561002066,F,113,FALSE,FALSE,entangled,freshly dead (code 2a),verified,TRUE,EW,XT1140/98,1140/98,juvenile,23/09/1998,freshly dead (code 2a),TRUE,Paul Jepson,"parasitism, pulmonary (heavy), pneumonia, died in rehabilitation","Pneumonia, Parasitic",Infectious Disease,FALSE,,1,18,113,61,8,7,8,NA,NA,NA,NA,,7,NA,13.13513514,95.46756757,NA,HP,09/09/1998,3173,-0.239807084,1.535298268,Greater North Sea,Channel
200,121,SW1998/179,1998/07504,0.045783133,0.040963855,0,0.055421687,0.313253012,0.192771084,1.084337349,1.493975904,1.301204819,0.963855422,0.43373494,3.13253012,1.614457831,9.156626506,0.209638554,3.855421687,1.156626506,11.3253012,0.843373494,0.626506024,2.313253012,4.096385542,1.301204819,3.855421687,0.43373494,41.5,0.771084337,0.060240964,NA,0.65060241,3.373493976,4.337349398,3.855421687,1.012048193,NA,0.065060241,4.513253012,0.053012048,0.031325301,1.390361446,1.130120482,0.002409639,0.168674699,0.002409639,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,11/10/1998,exact,1998,"Lower Town, Fishguard",Pembrokeshire,West coast,Wales,SM96003730,196000,237300,51.99618466,-4.971925916,M,119,FALSE,FALSE,dead stranded,slight decomposition (code 2b),verified,TRUE,EW,XT1198/98,1198/98,juvenile,23/10/1998,slight decomposition (code 2b),FALSE,Paul Jepson,"pneumothorax, pneumonia (parasitic and bacterial), thrombovasculitis","Pneumonia, Parasitic and Bacterial",Infectious Disease,FALSE,,0,18,119,67,9,9,9,NA,8,8,NA,,7,NA,9.204819277,49.84578313,NA,HP,11/10/1998,3205,-0.369117507,1.145041584,Celtic Sea,Irish and Celtic
201,122,SW1998/183,1998/07505,0.032608696,0.015217391,0.006521739,0.030434783,0.17826087,0.082608696,0.739130435,0.076086957,0.565217391,0.282608696,0.115217391,1.195652174,0.847826087,7.173913043,0.084782609,3.043478261,0.782608696,9.782608696,0.5,0.413043478,1.52173913,2.826086957,1.065217391,3.043478261,0.260869565,46,0.47826087,0.032608696,NA,0.326086957,2.826086957,2.391304348,3.260869565,1.173913043,NA,0.002173913,1.55,0.002173913,0.041304348,0.369565217,0.326086957,0.002173913,0.076086957,0.002173913,NA,NA,NA,NA,Blubber,porp_mast,Cetacean,Single,Phocoena phocoena,Harbour porpoise,FALSE,18/10/1998,exact,1998,LLanrhystud,Ceredigion,West coast,Wales,SN53007000,253000,270000,52.30802017,-4.156444497,M,121,FALSE,FALSE,dead stranded,slight decomposition (code 2b),verified,TRUE,EW,XT1193/98,1193/98,juvenile,22/10/1998,slight decomposition (code 2b),FALSE,Paul Jepson,blood loss of unknown aetiology,Others,Others,FALSE,,2,24,121,72,17,17,16,NA,16,16,NA,,7,NA,6.826086957,34.66521739,NA,HP,18/10/1998,3212,-0.1230938,1.082763558,Irish Sea,Irish and Celtic
